student_key,student_id,first_name,last_name,gender,nationality,birthdate,grade_level,class_id
3181,3181,Omar,Al Suwaidi,M,Emirati,2010-04-10,9,26
3182,3182,Khalid,Al Mansoori,M,Emirati,2013-12-21,5,15
3183,3183,Yasmin,Al Saadi,F,Bangladeshi,2006-10-24,11,31
3184,3184,Yasmin,Al Saadi,F,Arab (Other),2010-07-26,8,23
3185,3185,Hind,Al Shamsi,F,Emirati,2012-05-27,7,19
3186,3186,Sara,Al Falahi,F,Pakistani,2016-12-11,3,8
3187,3187,Yousef,Al Mazrouei,M,Bangladeshi,2016-03-06,3,9
3188,3188,Reem,Al Saadi,F,Indian,2007-08-23,12,36
3189,3189,Khalid,Al Mansoori,M,Pakistani,2017-09-10,1,1
3190,3190,Reem,Al Saadi,F,Emirati,2018-01-23,1,3
3191,3191,Mohammed,Al Nuaimi,M,Emirati,2015-10-20,2,5
3192,3192,Mariam,Al Mansoori,F,Canadian,2013-04-23,6,18
3193,3193,Saif,Al Zarooni,M,Pakistani,2011-04-06,6,16
3194,3194,Salem,Al Nuaimi,M,Egyptian,2009-12-30,10,29
3195,3195,Ali,Al Nuaimi,M,Canadian,2009-04-17,10,28
3196,3196,Zayed,Al Suwaidi,M,Pakistani,2011-03-14,6,16
3197,3197,Saif,Al Murri,M,Lebanese,2007-12-09,11,33
3198,3198,Ahmed,Al Falahi,M,Bangladeshi,2006-03-14,11,33
3199,3199,Ali,Al Falahi,M,Emirati,2009-10-29,10,29
3200,3200,Yousef,Al Shamsi,M,Emirati,2012-11-29,6,16
3201,3201,Ahmed,Al Mazrouei,M,African,2008-07-14,11,33
3202,3202,Fatima,Al Falahi,F,Emirati,2016-01-27,1,1
3203,3203,Salem,Al Rashedi,M,Emirati,2012-06-07,7,21
3204,3204,Lina,Al Falahi,F,Emirati,2014-06-21,5,14
3205,3205,Salem,Al Suwaidi,M,Indian,2011-05-15,8,22
3206,3206,Yasmin,Al Nuaimi,F,Jordanian,2009-10-01,10,29
3207,3207,Sara,Al Zarooni,F,Indian,2015-11-22,2,4
3208,3208,Omar,Al Murri,M,Canadian,2013-05-12,4,11
3209,3209,Sara,Al Murri,F,British,2017-06-28,2,4
3210,3210,Fatima,Al Mazrouei,F,Emirati,2011-08-18,6,16
3211,3211,Mariam,Al Suwaidi,F,Emirati,2008-08-04,9,25
3212,3212,Yasmin,Al Nuaimi,F,Pakistani,2011-07-27,8,24
3213,3213,Hind,Al Mansoori,F,Indian,2012-03-05,6,17
3214,3214,Lina,Al Mazrouei,F,Jordanian,2011-12-08,6,18
3215,3215,Omar,Al Nuaimi,M,Canadian,2016-10-30,3,8
3216,3216,Ali,Al Nuaimi,M,Lebanese,2009-10-19,10,30
3217,3217,Fatima,Al Mansoori,F,Indian,2007-04-06,12,35
3218,3218,Reem,Al Zarooni,F,Filipino,2011-05-04,6,18
3219,3219,Reem,Al Zarooni,F,Emirati,2013-08-27,5,14
3220,3220,Yousef,Al Rashedi,M,Pakistani,2015-10-13,4,12
3221,3221,Saif,Al Falahi,M,Egyptian,2008-08-13,11,32
3222,3222,Ali,Al Murri,M,Lebanese,2016-10-29,3,7
3223,3223,Noor,Al Nuaimi,F,Egyptian,2012-11-27,7,20
3224,3224,Khalid,Al Zarooni,M,Egyptian,2008-01-03,11,32
3225,3225,Layla,Al Shamsi,F,Arab (Other),2010-10-15,8,24
3226,3226,Yasmin,Al Murri,F,Indian,2011-03-14,8,24
3227,3227,Sara,Al Saadi,F,Emirati,2014-11-26,5,13
3228,3228,Ahmed,Al Mansoori,M,Lebanese,2009-12-05,9,25
3229,3229,Noor,Al Suwaidi,F,Filipino,2015-11-06,3,7
3230,3230,Omar,Al Zarooni,M,Emirati,2007-11-24,11,31
3231,3231,Mohammed,Al Shamsi,M,Pakistani,2011-05-13,8,23
3232,3232,Reem,Al Mansoori,F,Palestinian,2005-05-28,12,36
3233,3233,Noor,Al Mansoori,F,Canadian,2016-06-05,2,6
3234,3234,Salem,Al Murri,M,Canadian,2008-01-26,10,29
3235,3235,Lina,Al Mansoori,F,Pakistani,2010-04-23,8,23
3236,3236,Omar,Al Shamsi,M,Palestinian,2006-08-03,11,33
3237,3237,Saif,Al Mazrouei,M,Pakistani,2011-04-28,6,17
3238,3238,Noor,Al Zarooni,F,Other,2015-04-21,3,8
3239,3239,Ali,Al Shamsi,M,Jordanian,2015-08-31,3,9
3240,3240,Zayed,Al Falahi,M,Canadian,2013-07-29,4,10
3241,3241,Reem,Al Zarooni,F,Emirati,2014-11-02,4,12
3242,3242,Lina,Al Falahi,F,Arab (Other),2009-07-04,10,29
3243,3243,Sara,Al Rashedi,F,Emirati,2012-01-05,5,13
3244,3244,Hassan,Al Shamsi,M,Emirati,2011-08-17,7,21
3245,3245,Zayed,Al Suwaidi,M,Canadian,2014-12-08,4,12
3246,3246,Sara,Al Mazrouei,F,Indian,2017-10-14,1,1
3247,3247,Aisha,Al Murri,F,Emirati,2011-06-03,8,24
3248,3248,Sara,Al Suwaidi,F,Filipino,2015-02-03,4,11
3249,3249,Zayed,Al Rashedi,M,Arab (Other),2011-04-25,8,24
3250,3250,Reem,Al Murri,F,Emirati,2015-06-30,2,4
3251,3251,Mariam,Al Suwaidi,F,Jordanian,2008-10-09,11,32
3252,3252,Ali,Al Suwaidi,M,Pakistani,2015-07-06,2,4
3253,3253,Saif,Al Mazrouei,M,Bangladeshi,2013-02-11,5,14
3254,3254,Ali,Al Falahi,M,Bangladeshi,2016-02-18,2,4
3255,3255,Khalid,Al Murri,M,Pakistani,2008-08-20,9,25
3256,3256,Hind,Al Suwaidi,F,Lebanese,2008-04-12,10,29
3257,3257,Khalid,Al Nuaimi,M,Emirati,2008-08-31,10,30
3258,3258,Ali,Al Suwaidi,M,Pakistani,2007-01-15,11,31
3259,3259,Saif,Al Saadi,M,Arab (Other),2013-10-29,6,16
3260,3260,Sara,Al Nuaimi,F,Indian,2011-01-11,8,23
3261,3261,Fatima,Al Rashedi,F,Indian,2013-06-09,6,17
3262,3262,Yousef,Al Rashedi,M,Bangladeshi,2015-12-27,2,4
3263,3263,Yasmin,Al Mazrouei,F,Indian,2006-04-28,12,34
3264,3264,Lina,Al Zarooni,F,Egyptian,2015-12-03,4,11
3265,3265,Mohammed,Al Falahi,M,Emirati,2014-12-14,5,14
3266,3266,Mohammed,Al Mazrouei,M,Emirati,2016-08-14,2,5
3267,3267,Mohammed,Al Rashedi,M,Indian,2008-01-13,9,26
3268,3268,Mariam,Al Mazrouei,F,Canadian,2006-06-03,11,31
3269,3269,Salem,Al Murri,M,Emirati,2006-03-22,11,33
3270,3270,Reem,Al Mansoori,F,Arab (Other),2011-07-28,8,23
3271,3271,Salem,Al Saadi,M,African,2010-02-02,8,23
3272,3272,Fatima,Al Suwaidi,F,Palestinian,2017-01-28,2,6
3273,3273,Yasmin,Al Mazrouei,F,Indian,2014-05-07,3,9
3274,3274,Omar,Al Murri,M,Arab (Other),2013-01-14,6,17
3275,3275,Salem,Al Zarooni,M,Pakistani,2017-06-27,1,3
3276,3276,Reem,Al Saadi,F,Jordanian,2017-01-27,1,2
3277,3277,Mohammed,Al Falahi,M,Emirati,2010-10-14,9,27
3278,3278,Salem,Al Falahi,M,Canadian,2006-01-29,12,36
3279,3279,Yousef,Al Zarooni,M,Palestinian,2018-05-20,1,3
3280,3280,Hassan,Al Shamsi,M,Arab (Other),2012-11-16,6,17
3281,3281,Mohammed,Al Mazrouei,M,Bangladeshi,2013-05-05,6,16
3282,3282,Layla,Al Mansoori,F,Emirati,2008-05-04,11,32
3283,3283,Ali,Al Falahi,M,Emirati,2016-04-30,3,7
3284,3284,Saif,Al Suwaidi,M,Jordanian,2014-04-11,3,9
3285,3285,Aisha,Al Nuaimi,F,Arab (Other),2009-08-01,10,29
3286,3286,Fatima,Al Zarooni,F,Bangladeshi,2009-09-03,8,24
3287,3287,Hind,Al Rashedi,F,Emirati,2010-04-05,8,23
3288,3288,Ahmed,Al Murri,M,Emirati,2010-08-31,9,25
3289,3289,Yasmin,Al Saadi,F,Syrian,2010-12-10,7,19
3290,3290,Salem,Al Murri,M,Emirati,2012-02-11,6,18
3291,3291,Reem,Al Saadi,F,Bangladeshi,2014-08-04,4,11
3292,3292,Layla,Al Rashedi,F,Syrian,2012-04-05,5,13
3293,3293,Zayed,Al Saadi,M,Emirati,2008-12-11,9,25
3294,3294,Ali,Al Suwaidi,M,British,2012-03-09,7,20
3295,3295,Hind,Al Mansoori,F,Indian,2014-08-23,5,14
3296,3296,Saif,Al Zarooni,M,Syrian,2009-03-13,10,28
3297,3297,Khalid,Al Nuaimi,M,African,2014-04-01,4,11
3298,3298,Hassan,Al Mazrouei,M,Emirati,2016-02-19,2,5
3299,3299,Layla,Al Saadi,F,Syrian,2010-07-23,7,19
3300,3300,Hind,Al Mazrouei,F,American,2014-07-18,4,10
3301,3301,Saif,Al Rashedi,M,Lebanese,2008-07-12,11,31
3302,3302,Fatima,Al Falahi,F,Emirati,2011-04-27,6,18
3303,3303,Hassan,Al Saadi,M,Bangladeshi,2007-12-28,12,36
3304,3304,Reem,Al Saadi,F,Indian,2012-06-17,6,16
3305,3305,Mariam,Al Saadi,F,Emirati,2016-03-15,1,3
3306,3306,Aisha,Al Zarooni,F,Jordanian,2011-03-05,7,20
3307,3307,Ahmed,Al Saadi,M,Palestinian,2008-01-28,9,26
3308,3308,Yasmin,Al Murri,F,Bangladeshi,2009-12-02,8,24
3309,3309,Salem,Al Mansoori,M,Canadian,2009-01-30,8,24
3310,3310,Mohammed,Al Saadi,M,Egyptian,2014-08-02,4,11
3311,3311,Omar,Al Zarooni,M,Bangladeshi,2016-02-09,2,4
3312,3312,Yousef,Al Nuaimi,M,British,2007-03-28,12,34
3313,3313,Noor,Al Murri,F,Jordanian,2010-08-03,9,26
3314,3314,Reem,Al Nuaimi,F,Emirati,2015-12-20,2,4
3315,3315,Reem,Al Rashedi,F,Emirati,2010-11-26,9,25
3316,3316,Yasmin,Al Saadi,F,Palestinian,2012-03-28,5,15
3317,3317,Hassan,Al Mazrouei,M,Egyptian,2009-08-29,10,28
3318,3318,Lina,Al Murri,F,Egyptian,2009-12-19,9,25
3319,3319,Sara,Al Mazrouei,F,Jordanian,2010-07-10,8,24
3320,3320,Yousef,Al Zarooni,M,Emirati,2006-11-03,11,31
3321,3321,Lina,Al Saadi,F,Emirati,2005-11-20,12,34
3322,3322,Yousef,Al Murri,M,Emirati,2016-04-04,1,3
3323,3323,Omar,Al Shamsi,M,Pakistani,2006-04-04,11,31
3324,3324,Hind,Al Falahi,F,Emirati,2015-07-03,3,9
3325,3325,Hassan,Al Zarooni,M,Emirati,2017-01-27,2,5
3326,3326,Sara,Al Mansoori,F,Bangladeshi,2009-01-24,8,23
3327,3327,Hind,Al Shamsi,F,Lebanese,2010-05-23,7,19
3328,3328,Sara,Al Zarooni,F,Other,2009-02-25,8,22
3329,3329,Hassan,Al Murri,M,Indian,2014-02-04,5,15
3330,3330,Fatima,Al Rashedi,F,Palestinian,2011-03-11,6,17
3331,3331,Hassan,Al Shamsi,M,Other,2008-11-29,11,32
3332,3332,Mohammed,Al Shamsi,M,Emirati,2008-12-10,10,28
3333,3333,Layla,Al Mazrouei,F,Syrian,2006-02-21,11,31
3334,3334,Mariam,Al Shamsi,F,Syrian,2009-03-21,9,27
3335,3335,Sara,Al Suwaidi,F,Indian,2009-12-24,10,29
3336,3336,Yasmin,Al Nuaimi,F,Egyptian,2015-08-07,2,6
3337,3337,Noor,Al Nuaimi,F,Filipino,2010-02-22,8,24
3338,3338,Yousef,Al Mazrouei,M,Bangladeshi,2009-01-20,9,25
3339,3339,Mohammed,Al Shamsi,M,Indian,2011-09-18,8,24
3340,3340,Layla,Al Nuaimi,F,Canadian,2008-11-25,11,31
3341,3341,Ali,Al Murri,M,Indian,2010-01-19,9,27
3342,3342,Layla,Al Mazrouei,F,Arab (Other),2012-08-04,5,15
3343,3343,Layla,Al Rashedi,F,Jordanian,2010-05-09,7,19
3344,3344,Omar,Al Zarooni,M,Indian,2009-04-29,8,22
3345,3345,Mariam,Al Suwaidi,F,Arab (Other),2008-07-12,11,32
3346,3346,Mohammed,Al Zarooni,M,Pakistani,2013-12-12,5,13
3347,3347,Salem,Al Mazrouei,M,African,2016-09-26,3,8
3348,3348,Salem,Al Shamsi,M,Bangladeshi,2012-03-30,6,17
3349,3349,Saif,Al Suwaidi,M,Lebanese,2006-06-25,12,36
3350,3350,Khalid,Al Mazrouei,M,Egyptian,2012-10-13,7,20
3351,3351,Lina,Al Rashedi,F,Other,2013-01-05,4,11
3352,3352,Ali,Al Rashedi,M,American,2014-11-04,4,10
3353,3353,Zayed,Al Nuaimi,M,Syrian,2011-04-14,6,18
3354,3354,Salem,Al Rashedi,M,Jordanian,2012-05-20,7,20
3355,3355,Reem,Al Nuaimi,F,Bangladeshi,2006-10-29,12,35
3356,3356,Salem,Al Shamsi,M,Palestinian,2008-11-24,9,26
3357,3357,Ali,Al Rashedi,M,Emirati,2011-01-14,8,22
3358,3358,Fatima,Al Zarooni,F,Arab (Other),2007-06-22,12,35
3359,3359,Yousef,Al Nuaimi,M,Syrian,2018-10-05,1,2
3360,3360,Hind,Al Falahi,F,Pakistani,2012-10-15,6,17
3361,3361,Layla,Al Mazrouei,F,Jordanian,2005-11-24,12,35
3362,3362,Reem,Al Zarooni,F,Syrian,2013-06-21,4,10
3363,3363,Hind,Al Rashedi,F,Indian,2013-03-11,6,17
3364,3364,Mariam,Al Suwaidi,F,Pakistani,2015-10-28,2,6
3365,3365,Yousef,Al Mansoori,M,Emirati,2009-12-16,10,29
3366,3366,Lina,Al Murri,F,American,2012-06-03,6,16
3367,3367,Omar,Al Nuaimi,M,Indian,2010-05-06,7,20
3368,3368,Hind,Al Zarooni,F,Canadian,2012-06-28,5,14
3369,3369,Omar,Al Falahi,M,Indian,2012-11-03,6,18
3370,3370,Salem,Al Mazrouei,M,Emirati,2010-03-17,8,24
3371,3371,Yasmin,Al Mansoori,F,Palestinian,2010-07-18,9,25
3372,3372,Mohammed,Al Falahi,M,Other,2012-12-14,6,17
3373,3373,Salem,Al Shamsi,M,Lebanese,2012-05-05,5,15
3374,3374,Saif,Al Saadi,M,Indian,2015-12-14,3,8
3375,3375,Zayed,Al Falahi,M,Jordanian,2008-05-23,10,29
3376,3376,Yasmin,Al Mansoori,F,British,2010-05-06,8,22
3377,3377,Yasmin,Al Zarooni,F,Egyptian,2011-09-08,6,18
3378,3378,Mariam,Al Mansoori,F,African,2010-11-29,8,24
3379,3379,Khalid,Al Zarooni,M,Indian,2011-08-24,7,19
3380,3380,Sara,Al Mazrouei,F,Palestinian,2013-01-13,5,14
3381,3381,Mohammed,Al Falahi,M,African,2013-06-07,6,17
3382,3382,Noor,Al Mazrouei,F,Egyptian,2015-11-30,4,11
3383,3383,Sara,Al Rashedi,F,Indian,2009-05-23,8,22
3384,3384,Hind,Al Murri,F,Arab (Other),2011-05-29,6,16
3385,3385,Noor,Al Mazrouei,F,Syrian,2010-05-06,8,23
3386,3386,Mohammed,Al Mazrouei,M,British,2007-11-20,12,35
3387,3387,Sara,Al Falahi,F,Egyptian,2006-02-10,11,33
3388,3388,Hassan,Al Shamsi,M,Bangladeshi,2014-02-10,5,14
3389,3389,Reem,Al Zarooni,F,Bangladeshi,2014-02-14,5,14
3390,3390,Yousef,Al Zarooni,M,Emirati,2008-08-06,10,29
3391,3391,Khalid,Al Mansoori,M,Egyptian,2011-09-19,7,21
3392,3392,Ahmed,Al Shamsi,M,Bangladeshi,2010-11-30,7,20
3393,3393,Hind,Al Zarooni,F,Canadian,2010-12-31,8,24
3394,3394,Ali,Al Murri,M,Other,2012-11-12,5,15
3395,3395,Mohammed,Al Mazrouei,M,Indian,2008-04-05,9,27
3396,3396,Khalid,Al Falahi,M,Palestinian,2009-08-05,8,24
3397,3397,Mohammed,Al Saadi,M,Emirati,2016-07-17,1,1
3398,3398,Khalid,Al Mansoori,M,Jordanian,2016-05-09,3,9
3399,3399,Saif,Al Murri,M,Emirati,2015-01-02,4,11
3400,3400,Salem,Al Shamsi,M,Egyptian,2005-03-27,12,36
3401,3401,Fatima,Al Zarooni,F,Jordanian,2007-12-16,10,28
3402,3402,Hind,Al Nuaimi,F,Palestinian,2013-02-16,6,16
3403,3403,Noor,Al Saadi,F,Jordanian,2016-07-10,1,2
3404,3404,Ali,Al Murri,M,Egyptian,2012-10-02,5,15
3405,3405,Mohammed,Al Saadi,M,Lebanese,2013-01-30,4,12
3406,3406,Lina,Al Shamsi,F,Bangladeshi,2009-10-11,10,28
3407,3407,Noor,Al Murri,F,Indian,2012-04-01,5,14
3408,3408,Hassan,Al Saadi,M,Pakistani,2012-10-07,7,21
3409,3409,Sara,Al Falahi,F,Other,2017-04-07,1,2
3410,3410,Salem,Al Suwaidi,M,Jordanian,2016-10-21,2,6
3411,3411,Hassan,Al Falahi,M,Canadian,2008-09-20,11,31
3412,3412,Zayed,Al Mazrouei,M,Egyptian,2015-04-11,4,11
3413,3413,Yousef,Al Murri,M,Egyptian,2007-01-20,12,35
3414,3414,Khalid,Al Shamsi,M,Emirati,2010-02-21,7,21
3415,3415,Reem,Al Nuaimi,F,Lebanese,2014-08-22,4,11
3416,3416,Ali,Al Mazrouei,M,Pakistani,2015-10-13,4,11
3417,3417,Layla,Al Rashedi,F,Indian,2012-05-16,5,15
3418,3418,Ahmed,Al Nuaimi,M,Egyptian,2007-01-12,12,36
3419,3419,Omar,Al Nuaimi,M,African,2010-01-31,9,25
3420,3420,Lina,Al Suwaidi,F,Emirati,2017-07-27,2,6
3421,3421,Ali,Al Zarooni,M,British,2010-07-02,8,24
3422,3422,Hind,Al Suwaidi,F,Pakistani,2008-03-15,10,30
3423,3423,Hassan,Al Shamsi,M,Arab (Other),2017-06-26,2,4
3424,3424,Layla,Al Murri,F,Jordanian,2012-12-26,7,20
3425,3425,Mohammed,Al Falahi,M,Emirati,2006-06-23,11,32
3426,3426,Layla,Al Shamsi,F,Bangladeshi,2013-11-09,6,16
3427,3427,Khalid,Al Murri,M,Emirati,2012-01-12,5,15
3428,3428,Layla,Al Zarooni,F,Palestinian,2018-03-30,1,3
3429,3429,Layla,Al Shamsi,F,Emirati,2008-08-18,10,29
3430,3430,Hind,Al Rashedi,F,Filipino,2009-02-12,9,25
3431,3431,Reem,Al Zarooni,F,Palestinian,2007-01-19,12,35
3432,3432,Ali,Al Murri,M,Pakistani,2013-09-21,6,16
3433,3433,Lina,Al Zarooni,F,American,2009-08-06,9,26
3434,3434,Reem,Al Rashedi,F,Indian,2016-08-01,3,9
3435,3435,Layla,Al Rashedi,F,Emirati,2007-10-12,12,36
3436,3436,Khalid,Al Mansoori,M,Pakistani,2011-10-23,8,23
3437,3437,Fatima,Al Zarooni,F,Emirati,2015-05-12,2,6
3438,3438,Lina,Al Rashedi,F,Pakistani,2010-10-19,9,27
3439,3439,Omar,Al Rashedi,M,Indian,2013-01-25,4,12
3440,3440,Fatima,Al Shamsi,F,Lebanese,2016-07-28,3,8
3441,3441,Ahmed,Al Rashedi,M,Jordanian,2016-09-09,2,6
3442,3442,Saif,Al Shamsi,M,Canadian,2012-07-30,5,15
3443,3443,Noor,Al Nuaimi,F,Indian,2011-12-06,7,19
3444,3444,Lina,Al Suwaidi,F,British,2010-10-02,7,19
3445,3445,Aisha,Al Zarooni,F,Emirati,2013-09-19,5,13
3446,3446,Ali,Al Zarooni,M,Bangladeshi,2006-07-29,12,35
3447,3447,Lina,Al Falahi,F,Pakistani,2015-09-03,4,12
3448,3448,Mariam,Al Rashedi,F,Lebanese,2013-04-29,6,16
3449,3449,Hassan,Al Saadi,M,American,2006-06-18,11,33
3450,3450,Layla,Al Zarooni,F,Pakistani,2014-05-22,4,12
3451,3451,Omar,Al Shamsi,M,African,2010-08-16,8,22
3452,3452,Omar,Al Saadi,M,Bangladeshi,2012-04-24,6,17
3453,3453,Ali,Al Murri,M,Indian,2009-06-09,9,27
3454,3454,Reem,Al Nuaimi,F,Lebanese,2013-01-26,6,18
3455,3455,Fatima,Al Murri,F,Indian,2017-04-09,1,1
3456,3456,Aisha,Al Murri,F,Bangladeshi,2010-03-16,8,22
3457,3457,Khalid,Al Zarooni,M,Indian,2013-03-27,4,12
3458,3458,Ali,Al Zarooni,M,Emirati,2013-02-12,6,18
3459,3459,Lina,Al Falahi,F,Jordanian,2014-01-03,3,8
3460,3460,Yousef,Al Mazrouei,M,Jordanian,2013-07-24,5,15
3461,3461,Yasmin,Al Saadi,F,American,2015-06-26,4,11
3462,3462,Mohammed,Al Nuaimi,M,Emirati,2011-07-26,6,17
3463,3463,Layla,Al Mansoori,F,Emirati,2008-06-02,9,26
3464,3464,Aisha,Al Saadi,F,Indian,2009-08-16,9,26
3465,3465,Layla,Al Zarooni,F,Egyptian,2015-06-14,3,7
3466,3466,Fatima,Al Zarooni,F,Emirati,2010-06-13,8,23
3467,3467,Omar,Al Suwaidi,M,Palestinian,2014-07-23,4,12
3468,3468,Saif,Al Shamsi,M,Palestinian,2016-01-12,1,3
3469,3469,Noor,Al Saadi,F,Bangladeshi,2008-09-15,9,25
3470,3470,Zayed,Al Murri,M,Jordanian,2011-06-03,7,21
3471,3471,Khalid,Al Rashedi,M,Pakistani,2015-05-22,3,7
3472,3472,Layla,Al Zarooni,F,Indian,2011-12-06,7,21
3473,3473,Mariam,Al Mansoori,F,Syrian,2012-01-19,5,14
3474,3474,Yousef,Al Murri,M,Lebanese,2015-11-23,4,12
3475,3475,Fatima,Al Nuaimi,F,Arab (Other),2012-10-15,6,17
3476,3476,Mohammed,Al Falahi,M,Pakistani,2009-07-27,9,25
3477,3477,Fatima,Al Shamsi,F,American,2015-08-27,3,9
3478,3478,Ahmed,Al Falahi,M,Emirati,2010-04-28,8,23
3479,3479,Reem,Al Shamsi,F,Emirati,2008-12-21,10,30
3480,3480,Mohammed,Al Suwaidi,M,Syrian,2012-07-24,6,18
3481,3481,Hassan,Al Murri,M,Arab (Other),2011-07-21,8,23
3482,3482,Yousef,Al Mansoori,M,Emirati,2014-07-07,3,7
3483,3483,Noor,Al Zarooni,F,Emirati,2012-09-06,6,18
3484,3484,Saif,Al Saadi,M,Pakistani,2017-11-18,1,3
3485,3485,Fatima,Al Nuaimi,F,Emirati,2008-06-03,9,27
3486,3486,Khalid,Al Falahi,M,Syrian,2013-11-21,5,15
3487,3487,Mariam,Al Mansoori,F,Pakistani,2010-05-29,9,27
3488,3488,Yousef,Al Murri,M,Indian,2011-05-26,7,19
3489,3489,Ali,Al Falahi,M,Emirati,2016-01-10,3,8
3490,3490,Yousef,Al Rashedi,M,Bangladeshi,2008-01-19,10,28
3491,3491,Yasmin,Al Rashedi,F,Pakistani,2010-08-10,7,20
3492,3492,Layla,Al Zarooni,F,Arab (Other),2017-02-26,2,6
3493,3493,Noor,Al Rashedi,F,Indian,2010-08-16,8,24
3494,3494,Hassan,Al Murri,M,African,2012-12-10,6,16
3495,3495,Lina,Al Rashedi,F,Palestinian,2018-10-01,1,1
3496,3496,Khalid,Al Saadi,M,Filipino,2009-11-10,10,28
3497,3497,Khalid,Al Mazrouei,M,Emirati,2008-09-09,11,32
3498,3498,Reem,Al Mazrouei,F,Arab (Other),2007-12-31,11,32
3499,3499,Reem,Al Nuaimi,F,Egyptian,2005-01-12,12,35
3500,3500,Ahmed,Al Falahi,M,Canadian,2008-08-11,9,26
3501,3501,Lina,Al Suwaidi,F,Egyptian,2012-12-08,7,20
3502,3502,Zayed,Al Rashedi,M,Other,2009-09-17,10,28
3503,3503,Lina,Al Nuaimi,F,Lebanese,2015-03-07,2,4
3504,3504,Layla,Al Saadi,F,Arab (Other),2015-02-12,3,7
3505,3505,Reem,Al Mansoori,F,Bangladeshi,2011-11-13,7,19
3506,3506,Hind,Al Murri,F,Syrian,2010-07-10,8,23
3507,3507,Layla,Al Murri,F,Pakistani,2015-09-24,4,10
3508,3508,Saif,Al Murri,M,Emirati,2006-01-10,11,31
3509,3509,Layla,Al Falahi,F,Emirati,2009-08-08,9,25
3510,3510,Omar,Al Zarooni,M,Pakistani,2007-07-15,11,31
3511,3511,Layla,Al Falahi,F,African,2011-05-05,8,22
3512,3512,Ahmed,Al Saadi,M,Emirati,2015-01-06,3,7
3513,3513,Saif,Al Mansoori,M,American,2007-01-24,11,32
3514,3514,Sara,Al Nuaimi,F,Pakistani,2013-08-27,6,18
3515,3515,Salem,Al Murri,M,Emirati,2011-11-22,8,24
3516,3516,Omar,Al Mansoori,M,Emirati,2011-10-15,7,21
3517,3517,Khalid,Al Saadi,M,Lebanese,2014-03-24,3,7
3518,3518,Khalid,Al Murri,M,Pakistani,2010-02-25,8,23
3519,3519,Aisha,Al Nuaimi,F,Emirati,2010-05-09,8,22
3520,3520,Reem,Al Falahi,F,Other,2008-01-08,9,26
3521,3521,Mohammed,Al Murri,M,Indian,2009-12-16,9,27
3522,3522,Saif,Al Saadi,M,Pakistani,2012-07-22,7,19
3523,3523,Layla,Al Rashedi,F,Egyptian,2013-06-20,6,16
3524,3524,Aisha,Al Rashedi,F,Emirati,2010-07-25,9,26
3525,3525,Layla,Al Suwaidi,F,Emirati,2011-07-07,7,21
3526,3526,Lina,Al Falahi,F,Emirati,2014-04-29,3,8
3527,3527,Mariam,Al Mazrouei,F,Bangladeshi,2010-07-05,8,22
3528,3528,Yousef,Al Saadi,M,Syrian,2006-04-22,11,32
3529,3529,Noor,Al Saadi,F,Emirati,2010-02-15,9,26
3530,3530,Saif,Al Mazrouei,M,Emirati,2012-12-27,5,15
3531,3531,Salem,Al Falahi,M,American,2008-02-21,10,30
3532,3532,Zayed,Al Saadi,M,Canadian,2017-07-30,1,1
3533,3533,Ahmed,Al Rashedi,M,Jordanian,2014-01-03,4,12
3534,3534,Ali,Al Shamsi,M,Indian,2008-10-29,9,27
3535,3535,Hassan,Al Mansoori,M,Syrian,2016-07-25,2,6
3536,3536,Ali,Al Falahi,M,Emirati,2014-10-28,3,8
3537,3537,Yasmin,Al Mazrouei,F,Canadian,2010-04-27,9,25
3538,3538,Khalid,Al Rashedi,M,Bangladeshi,2008-06-19,10,30
3539,3539,Yasmin,Al Shamsi,F,African,2016-10-04,2,4
3540,3540,Saif,Al Falahi,M,Bangladeshi,2006-04-22,11,32
3541,3541,Lina,Al Saadi,F,African,2017-03-25,1,2
3542,3542,Zayed,Al Rashedi,M,Bangladeshi,2006-06-03,11,32
3543,3543,Hind,Al Saadi,F,Emirati,2012-07-19,6,18
3544,3544,Zayed,Al Murri,M,Arab (Other),2013-03-18,5,14
3545,3545,Zayed,Al Suwaidi,M,Emirati,2014-12-15,4,11
3546,3546,Hassan,Al Rashedi,M,Emirati,2005-06-28,12,35
3547,3547,Sara,Al Nuaimi,F,Lebanese,2008-07-27,9,25
3548,3548,Saif,Al Suwaidi,M,Canadian,2012-08-13,6,18
3549,3549,Yasmin,Al Rashedi,F,Egyptian,2008-10-16,9,25
3550,3550,Hind,Al Suwaidi,F,Palestinian,2011-08-16,6,16
3551,3551,Omar,Al Falahi,M,Filipino,2007-10-11,12,34
3552,3552,Layla,Al Suwaidi,F,Indian,2014-05-28,5,15
3553,3553,Hassan,Al Mazrouei,M,Indian,2018-11-12,1,1
3554,3554,Fatima,Al Shamsi,F,Egyptian,2009-07-13,10,30
3555,3555,Mariam,Al Mazrouei,F,Indian,2012-03-07,5,14
3556,3556,Zayed,Al Zarooni,M,American,2008-02-16,10,30
3557,3557,Yousef,Al Mazrouei,M,Egyptian,2017-05-10,1,2
3558,3558,Saif,Al Murri,M,Palestinian,2009-02-24,10,29
3559,3559,Salem,Al Zarooni,M,Pakistani,2015-03-15,3,8
3560,3560,Ahmed,Al Murri,M,Emirati,2014-07-06,5,14
